word,sentiment
required,0.057102963
requirement,-0.160830308
requirements,-0.185945775
requirer,22.81763919
requirers,-11.38408469
requires,-0.230992605
requiring,-1.056263539
requisite,-0.740036603
requisitely,3.129414324
requisites,-1.861198812
requisition,0.247717209
requisitioned,2.977857465
requisitioners,12.8
requisitioning,5.694693587
requisitions,-1.852431275
requital,6.45593705
requite,3.043728528
requited,8.735764512
requites,16.27512744
requiting,15.13463054
reradiate,8.455430126
reradiated,12.8
reradiates,-12.8
reradiating,12.8
reran,-0.659131616
reread,3.011522843
rereading,3.185165753
rereads,7.14850585
rerecord,-0.917495682
rerecorded,-0.526643709
rerecording,-1.814971251
rerecords,-5.54700514
reredos,10.33606745
reroll,-7.418143906
rerolled,-4.604476068
rerolling,-5.707376452
rerolls,-4.776604457
reroute,-0.560746168
rerouted,-1.257137505
reroutes,2.003624645
rerouting,-0.76658912
rerun,-2.076306323
rerunning,2.583875992
reruns,-0.348109154
resalable,-9.839189346
resale,-5.85896336
resales,1.635214415
resaw,0.913606216
resay,12.70967025
reschedule,-2.728861028
rescheduled,0.696334554
reschedules,5.903067031
rescheduling,0.881176199
rescind,-6.192219912
rescinded,-3.64400776
rescinding,-0.45679033
rescinds,-0.266903659
rescission,-3.659226918
rescript,1.808812202
rescripts,-7.910480797
rescue,0.454820146
rescued,0.422102825
rescuer,0.226976635
rescuers,0.1828938
rescues,2.521506242
rescuing,0.839750388
reseal,4.167889371
resealable,0.675181219
resealed,-7.298302725
resealing,-5.487264496
reseals,11.3002581
research,-0.437016216
researched,0.245866151
researcher,-0.028657823
researchers,-0.045600825
researches,0.578295765
researching,-0.066325811
reseat,-7.277673848
reseated,-8.297518124
reseating,-8.723437132
reseats,1.650063053
resection,-1.490925375
resections,-1.52597187
resee,4.89852832
reseed,-1.85050109
reseeded,-5.852526181
reseeding,-1.007600886
reseeds,12.8
resell,-8.03599786
reseller,-7.526845911
resellers,-3.468343368
reselling,-9.944804912
resells,-6.671932324
resemblance,-1.469263248
resemblances,0.472933288
resemble,-1.081089954
resembled,-2.386372834
resembles,-0.424415493
resembling,-4.813118415
resent,-3.800853733
resented,-0.086296043
resentful,-0.020347886
resentfully,-0.267598585
resentfulness,-3.772623911
resenting,-0.637901602
resentment,0.050803146
resentments,1.361528649
resents,0.962828683
reserpine,-8.857561697
reservation,5.215961557
reservations,2.796634091
reserve,0.253746432
reserved,0.700654031
reservedly,2.316396434
reservedness,8.802139802
reserver,-2.242530355
reserves,0.079094402
reserving,0.195588452
reservist,0.505324488
reservists,1.448387273
reservoir,-0.280015352
reservoirs,-0.091363376
reset,-6.989168575
resets,-6.211301307
resetter,-9.340490988
resetters,-7.737250486
resetting,-8.356814956
resettings,-4.158402401
resettle,0.67349218
resettled,2.478207394
resettlement,2.122534083
resettlements,8.233446277
resettles,11.30814546
resettling,2.623916464
resew,-6.64283244
resewing,3.40700684
reshape,1.280609984
reshaped,4.271114981
reshaper,12.8
reshapers,-12.8
reshapes,7.991178598
reshaping,1.704461097
resharpen,2.490509962
resharpened,0.48037074
resharpening,2.750540202
resharpens,6.432529105
reship,-10.89879784
reshipment,-8.444481221
reshipments,12.8
reshipped,-7.380712923
reshipping,-12.9629985
reships,-15.06668848
reshooting,-0.416725415
reshowed,-5.272676891
reshowing,-0.119634252
reshuffle,0.628514494
reshuffled,3.588157488
reshuffles,0.419621965
reshuffling,0.12571694
reside,0.493966834
resided,1.366840509
residence,1.511891372
residences,0.253639544
residencies,1.530383141
residency,1.469760886
resident,-0.029415657
residential,0.031816966
residentially,17.93654569
residents,2.076030789
resider,12.8
resides,1.693755579
residing,1.557614257
residua,12.8
residual,-0.118295438
residually,9.000092294
residuals,-2.210025692
residuary,0.239328227
residue,-0.769075179
residues,-0.22661837
residuum,2.026965858
resifted,6.4
resifting,0
resign,-0.373014756
resignation,5.103263395
resignations,1.267468383
resigned,0.533438504
resignedly,0.295388901
resigning,0.848164188
resigns,3.133921141
resilience,12.28642294
resiliency,12.85648846
resilient,2.834437929
resiliently,2.87226888
resin,-0.219923734
resinous,0.572001604
resins,-1.639786391
resist,1.238640798
resistance,0.645576418
resistances,1.806860652
resistant,0.51409373
resistantly,14.23124937
resisted,1.730490632
resistent,3.615456537
resister,0.095451174
resisters,3.608284301
resistibility,12.8
resistible,0.185551048
resisting,0.566901057
resistive,-0.591024151
resistivity,3.298510379
resistless,0
resistor,-0.948472792
resistors,-1.093354072
resists,4.769707964
resituate,-7.598599506
resituated,-0.60116299
resituates,5.903067031
resituating,7.644847374
resizing,-2.113158792
resold,-7.644577707
resolder,-8.153749178
resole,4.976246633
resoled,7.501817933
resoles,-1.537818611
resoling,-3.696004028
resolute,3.862120166
resolutely,-0.185256496
resoluteness,10.5216614
resolutes,11.15294529
resolution,-0.843406289
resolutions,-0.386319701
resolutive,8.455430126
resolvable,-2.029489321
resolve,-0.574507398
resolved,-1.890871953
resolver,-1.590913613
resolvers,-4.776604457
resolves,1.316072276
resolving,-0.41313759
resonance,2.051288927
resonances,6.659821181
resonant,7.748404339
resonantly,16.54232799
resonants,6.683748497
resonate,4.670653853
resonated,5.07344167
resonates,8.961396461
resonating,5.638470792
resonation,7.695887367
resonations,9.690782562
resonator,6.270251285
resonators,4.048253012
resorbed,21.0425709
resort,-0.245617247
resorted,-5.708030632
resorter,6.4
resorters,0.586526526
resorting,0.033891102
resorts,-2.733273951
resound,10.23158795
resounded,2.832796269
resounding,0.474906682
resoundingly,0.542156626
resounds,12.1879566
resource,5.330674834
resourceful,3.536042207
resourcefully,17.16959147
resourcefulness,7.814176814
resources,0.023970917
resow,11.15294529
resowed,-3.032392452
resowing,0
resown,-2.505154134
resows,0
resp,-0.103574493
respect,-0.04791531
respectability,0.774905362
respectable,-0.188299548
respectably,0.867223373
respected,0.046732954
respecter,2.575621162
respecters,9.251551163
respectful,0.603474531
respectfully,0.05669239
respectfulness,5.525757331
respecting,-1.658644066
respective,1.430527769
respectively,1.783600921
respects,1.491645906
respell,15.89601272
respelled,0.770760339
respelling,0.756014621
respirability,12.8
respirable,12.8
respirating,-13.3931517
respiration,2.525764662
respirations,9.545035065
respirator,0.161989192
respirators,-3.098573662
respiratory,-0.827594384
respire,9.396280527
respired,12.8
respires,7.480139026
respiring,2.698419254
respite,2.686813608
respited,-12.8
respites,5.728476192
resplendence,6.294711783
resplendent,4.341594056
resplendently,4.018127567
respond,-2.426571869
responded,-3.115625206
respondent,-0.911289514
respondents,-1.477830319
responder,-0.541789963
responders,1.277230131
responding,-1.083012222
responds,0.30286903
response,-2.019372949
responses,-0.010658898
responsibilities,2.15801345
responsibility,0.052870776
responsible,-0.372459088
responsibleness,8.713173008
responsibly,-0.024036016
responsive,-0.061346817
responsively,1.311722043
responsiveness,-0.059006796
rest,-0.310572956
restack,9.871930929
restacked,3.949829054
restacking,21.53157911
restacks,11.15294529
restaff,0
restaffed,6.4
restaffing,1.38453788
restage,2.35679401
restaged,-0.975092245
restages,-6.049206307
restaging,-2.860220494
restamp,12.8
restamped,-3.398583843
restart,-6.748268347
restartable,12.8
restarted,-6.679523219
restarting,-7.391627831
restarts,-5.912894546
restate,-1.659747153
restated,-2.530721213
restatement,-0.302620579
restatements,-3.430399137
restates,-4.462739934
restating,-3.446047938
restaurant,0.212109225
restaurants,0.042868537
restaurateur,1.894994222
restaurateurs,10.93862632
rested,0.181922851
rester,0.331964982
resters,12.8
restful,3.983434501
restfully,15.48644193
restfulness,6.342232441
resting,-0.00461862
restituted,6.4
restitution,-0.248950626
restitutions,13.50893012
restitutive,21.0425709
restive,1.126474968
restively,6.4
restiveness,15.12554295
restless,2.913881122
restlessly,3.429193112
restlessness,7.746602741
restock,-5.522165023
restocked,-2.25403325
restocking,-13.91381396
restocks,-5.676225481
restorability,12.8
restorable,-0.760684938
restorals,12.8
restoration,0.782294055
restorations,0.482920596
restorative,5.509511345
restoratively,12.8
restoratives,7.410480507
restore,-0.12242661
restored,0.803514664
restorer,2.595489065
restorers,3.033542948
restores,3.725892145
restoring,0.892284906
restraighten,21.0425709
restraightened,-12.8
restraightening,-7.910480797
restrain,-0.173854046
restrainable,12.8
restrained,5.512685962
restrainedly,-4.547337451
restrainer,12.69351395
restrainers,4.568637391
restraining,-1.494176593
restrains,7.53237221
restraint,0.744002443
restraints,0.686757093
restrengthen,12.8
restrengthened,11.15294529
restrengthening,28.2460752
restrict,0.00312452
restricted,0.001540965
restricting,-0.038224354
restriction,-0.235694956
restrictionism,0.652800949
restrictionist,7.440487004
restrictions,0.047733934
restrictive,-0.077369682
restrictively,-0.34518462
restrictiveness,9.441507895
restricts,-0.76891206
restring,-1.219248945
restringing,-1.71744757
restrings,-5.251192772
restructure,-0.598915915
restructured,0.524193358
restructures,4.995953562
restructuring,0.412128727
restrung,-2.372341994
rests,-0.087618418
restudied,-5.487841609
restudy,1.754911072
restudying,21.0425709
restuff,-7.400215119
restuffed,-1.731024539
restuffing,-3.308556215
restyle,-0.708096309
restyled,16.2764702
restyles,-4.710665624
restyling,-2.287032964
resubmission,-2.141295165
resubmissions,6.4
resubmit,-10.32250589
resubmits,-5.707376452
resubmitted,-11.92141978
resubmitting,-7.58385091
resubscribe,-7.373704775
resubscribed,-6.833754247
resubscribes,-12.8
resubscribing,-8.257803753
resubscription,12.8
result,-0.323073905
resultant,0.07887843
resultants,-9.80278128
resulted,-0.173854657
resulting,-0.116390821
results,0.014525829
resume,-0.568426466
resumed,0.043636252
resumer,7.556827937
resumes,-0.646887672
resuming,-0.783761977
resummon,9.297438902
resummoned,12.8
resummoning,6.4
resummons,12.8
resumption,-0.92339694
resumptions,6.4
resupplied,-0.016991675
resupplies,15.89601272
resupply,1.858278246
resupplying,1.815242902
resurface,1.494157977
resurfaced,0.589382459
resurfaces,4.162144794
resurfacing,0.285529796
resurged,4.034460447
resurgence,1.154787599
resurgences,14.57443231
resurgent,0.176745654
resurges,2.769268001
resurging,11.17147222
resurrect,-1.085115944
resurrected,-0.109615911
resurrecting,0.035151099
resurrection,-0.240444023
resurrectionism,0
resurrectionist,7.000504038
resurrections,-1.043916695
resurrects,1.134510912
resurvey,12.8
resurveyed,12.8
resurveys,12.8
resuscitate,-1.523878818
resuscitated,-0.553033949
resuscitates,8.619618308
resuscitating,-0.271384532
resuscitation,-0.845894407
resuscitative,-6.169752223
resuscitator,-2.434574964
resuscitators,4.568637391
ret,2.309990835
retail,-0.819053532
retailed,-1.972596102
retailer,-5.300806644
retailers,-1.414118629
retailing,-0.121610054
retailor,-9.244300739
retailors,2.895781645
retails,-0.863498206
retain,0.743611193
retainable,0.515764774
retained,0.569820997
retainer,-0.580757789
retainers,0.097823778
retaining,1.240783415
retainment,-3.885401859
retains,5.703930276
retake,0.274863174
retaken,4.155589916
retaker,12.8
retakes,0.731572001
retaking,1.342562863
retaliate,-0.154984879
retaliated,0.441706142
retaliates,0.585397668
retaliating,-1.307511614
retaliation,0.180566564
retaliations,4.701492978
retaliator,16.88089238
retaliators,2.256584678
retaliatory,-1.203624676
retard,-6.509274905
retardant,-5.358330635
retardants,-9.865405132
retardate,-7.394817184
retardates,-7.910480797
retardation,-1.335163157
retarded,-5.828055027
retarder,17.91991942
retarders,-0.435415392
retarding,-0.019036549
retards,-8.482814205
retaught,-0.846433541
retch,-8.792235412
retched,-8.22437822
retches,-8.744811464
retching,-6.699011684
retd,12.70967025
reteach,3.404612966
reteaches,3.695395211
reteaching,10.73760224
retell,0.653688419
retelling,0.762553836
retells,4.301643111
retention,0.203861781
retentive,-0.074756955
retentiveness,-0.230154809
retest,-1.30461011
retested,-4.170590133
retesting,-5.43727629
retests,2.414137284
rethink,-0.026148877
rethinking,0.214187593
rethinks,3.721057776
rethought,-0.580922456
rethread,-8.275888884
rethreaded,-5.358538513
rethreading,-4.655383021
rethreads,-10.58564246
reticence,2.82359409
reticent,2.759711458
reticently,11.78395424
reticula,15.13463054
reticular,-2.248551777
reticulated,-8.632482464
reticulation,10.72983975
reticule,-1.234172273
reticules,-12.79472523
reticulum,-3.406488002
retie,-0.278157622
retied,-0.334062794
reties,11.15294529
retina,-0.028002812
retinal,-2.134638936
retinals,12.8
retinas,-2.087346031
retinoscope,12.8
retinue,2.098585586
retinues,-4.37317334
retire,-2.030108169
retired,1.494268479
retiree,2.930554153
retirees,-0.022723036
retirement,0.385339894
retirements,4.004020268
retirer,6.301588429
retirers,6.4
retires,-0.061208027
retiring,0.829699145
retitle,-8.62104775
retitled,-3.815142394
retitles,1.350761751
retitling,-5.127377231
retold,0.7057821
retook,-0.927512634
retool,-2.633532833
retooled,-1.179197971
retooling,-0.140076771
retort,-0.525176495
retorted,3.685453111
retorting,-0.485282479
retorts,1.955062841
retouch,3.344416632
retouched,-0.416782646
retoucher,-3.897623067
retouchers,12.22112368
retouches,5.125273566
retouching,0.391590483
retrace,2.562314501
retraceable,-1.367566081
retraced,2.057197471
retraces,5.894318153
retracing,5.795563644
retract,-4.80719299
retractable,-0.455550347
retracted,-3.24693177
retractile,-2.036311229
retracting,-2.900448344
retraction,-2.452929129
retractions,-0.937564372
retractor,-4.244063173
retractors,-2.591265339
retracts,-0.057456738
retrain,1.999232554
retrained,0.637464805
retraining,0.393147852
retrains,16.45630719
retransfer,-4.421954641
retransferred,-1.743127564
retransferring,8.950982191
retransfers,6.545364527
retranslate,-5.24553555
retranslated,-2.094565791
retranslates,-5.128150902
retranslating,-4.491280523
retranslation,-2.313368764
retranslations,3.620347881
retransmissions,-4.078791408
retransmit,-2.206878644
retransmits,2.501380958
retransmitted,2.202176696
retransmitting,7.816561046
retread,-5.337710533
retreaded,-11.70210995
retreading,-2.520134125
retreads,-5.171838445
retreat,1.866210181
retreated,0.833206712
retreating,0.090510753
retreats,1.108853956
retrench,8.962196022
retrenched,3.646417022
retrenches,14.86140859
retrenching,8.664453829
retrenchment,-0.336768556
retrenchments,-2.242530355
retrial,0.658619388
retrials,-3.507532522
retribute,12.8
retributed,4.029631319
retribution,1.600713701
retributive,1.134780695
retributory,-10.54855339
retried,-6.2060927
retries,-5.950658632
retrievable,-0.341636094
retrieval,0.688804279
retrievals,3.751568889
retrieve,0.134058522
retrieved,-1.186524704
retriever,0.484869209
retrievers,0.908574467
retrieves,1.021580825
retrieving,0.058876663
retrimmed,-2.206878644
retro,0.911607767
retroaction,12.8
retroactive,-0.072778672
retroactively,-1.818916854
retroactivity,28.2460752
retroacts,12.8
retrocede,12.8
retrofire,-9.596952859
retrofit,-0.884871149
retrofits,2.136612794
retrograde,-2.406201919
retrograded,-5.052958675
retrogrades,1.754150096
retrograding,-2.451339439
retrogress,-11.36456723
retrogressed,0.0933085
retrogresses,-1.251919744
retrogressing,-6.796699638
retrogression,-11.59069309
retrogressions,7.474272054
retrogressive,-0.326233766
retrogressively,12.8
retrorockets,-6.4
retrospect,-0.094962201
retrospection,9.241448069
retrospective,4.412026475
retrospectively,1.940892104
retrospectives,0.795017352
retry,-7.654431832
retrying,-11.03598582
retsina,0.193409407
retsinas,12.8
retuning,-4.536396322
return,-4.206099071
returnability,-10.75277129
returnable,-11.72655165
returned,-7.25626901
returnee,7.478553323
returnees,9.427200112
returner,0.446654808
returners,2.099820148
returning,-5.994877973
returns,0.182348757
retying,-1.018988855
retype,-8.170714929
retyped,-3.766574972
retypes,-11.62124791
retyping,-5.388836346
reunification,0.220820986
reunifications,0.777163189
reunified,5.795080072
reunifies,12.8
reunify,10.60406191
reunifying,-0.144296478
reunion,1.374641736
reunions,1.548861715
reunite,2.035240179
reunited,2.846409912
reunites,3.528613423
reuniting,1.335852967
reupholster,2.134556565
reupholstered,-5.014933374
reupholstering,-0.772024103
reupholsters,12.8
reusability,0.826674608
reusable,-0.019899461
reuse,-0.020364948
reuseable,2.872933072
reused,-0.99562306
reuses,-3.113241023
reusing,-1.732511424
reutilize,0
reutilized,1.152879388
rev,0.134330228
revalidate,9.561514198
revalidated,-3.808438082
revalidating,15.13463054
revalidation,-1.83962067
revaluate,7.247411707
revaluated,20.79157143
revaluates,-1.83962067
revaluating,5.320914919
revaluation,9.809369019
revaluations,-11.62836192
revalue,10.7657684
revalued,7.136258945
revalues,12.8
revaluing,15.84571229
revamp,-1.975020169
revamped,0.088841829
revamping,-1.090189906
revamps,0.667551365
revarnished,-8.857561697
revarnishing,12.8
reveal,0.475509823
revealed,0.200186287
revealer,1.745408999
revealing,1.297136011
revealingly,0.135343554
revealment,-4.821126445
reveals,2.743273308
reveille,-2.573742531
reveilles,4.709673188
revel,0.230417037
revelation,0.018381554
revelational,3.781237378
revelations,0.187861036
revelator,2.821667383
revelatory,2.369265508
reveled,2.970549196
reveler,-4.989120739
revelers,0.724632998
reveling,0.455244228
revelled,2.250788875
reveller,-2.907441907
revellers,3.312774356
revelling,1.193658616
revellings,-10.55398296
revelries,9.540486348
revelry,0.5393374
revels,0.206420728
revenant,1.676988071
revenants,2.403432858
revenge,0.633982551
revenged,0.811571435
revengeful,4.662699979
revengefully,11.15294529
revenger,3.198780295
revengers,2.453448115
revenges,7.243495661
revenging,3.790547698
revenue,-1.506155404
revenuer,4.594680999
revenuers,-1.282950412
revenues,-0.920762538
reverb,0.238169707
reverberant,3.191889536
reverberate,12.80792837
reverberated,4.075096261
reverberates,10.47986243
reverberating,5.023252189
reverberation,1.222129091
reverberations,10.37716699
reverberator,14.86140859
reverberators,6.4
reverbs,1.00529802
revere,-0.137121644
revered,0.184722832
reverence,0.773087187
reverenced,3.497952113
reverences,7.641821829
reverencing,6.655899593
reverend,1.754830591
reverends,4.17454159
reverent,3.262990774
reverential,2.01021264
reverently,1.762986263
reverer,12.8
reveres,-0.116065137
reverie,3.393751967
reveries,3.810678891
reverification,-14.58632391
reverified,-12.8
reverify,-6.4
reverifying,-12.8
revering,0.712566637
revers,0.567234528
reversal,0.509523067
reversals,1.982822073
reverse,-0.083572313
reversed,-0.347534184
reversely,6.351441031
reverser,-12.57962546
reversers,-8.77773712
reverses,0.060427941
reversibility,1.213311215
reversible,0.055503665
reversibly,4.462456749
reversing,-0.12133159
reversion,0.012632978
reversionary,-6.169752223
reversionist,9.251551163
reversions,0.516093401
revert,-1.106087892
reverted,-2.936093562
reverter,21.0425709
reverting,-0.413333558
reverts,-1.09997558
revery,0.231053996
revested,6.4
revetment,13.65055179
revetments,8.255188733
revetted,4.568637391
revetting,-5.329208279
review,-0.796976828
reviewable,1.035126651
reviewal,12.55556222
reviewed,0.061508454
reviewer,-0.2494371
reviewers,-0.630051941
reviewing,-0.133787924
reviews,-2.538858705
revile,-2.971419711
reviled,0.352510943
revilement,-7.366269442
reviler,12.330869
revilers,-7.8559162
reviles,-0.677286656
reviling,-2.952157478
revindicates,12.8
revindication,17.93654569
revisable,17.93654569
revisal,8.036563811
revisals,12.8
revise,-2.160338369
revised,0.01172577
reviser,11.23509099
revisers,4.053069957
revises,-0.539837503
revising,-0.137069023
revision,-0.601315217
revisionary,0.899056135
revisionism,-5.500514527
revisionist,-3.366068657
revisionists,-1.578116576
revisions,-0.104510973
revisit,3.616678478
revisited,2.639764308
revisiting,3.12372564
revisits,4.643501912
revisor,12.920015
revisors,1.729546364
revisory,12.8
revitalization,3.864405953
revitalize,0.361181191
revitalized,7.07137534
revitalizes,2.766514548
revitalizing,2.281539593
revival,1.162637641
revivalism,0.459709342
revivalist,0.698354363
revivalistic,3.910054707
revivalists,2.703053745
revivals,1.258472704
revive,-0.223173422
revived,0.738669352
reviver,1.439247264
revivers,4.466778104
revives,2.425175216
revivification,0.434714814
revivified,8.563732002
revivifies,13.47831492
revivify,3.786578777
revivifying,5.595403972
reviving,0.248553095
revocability,12.8
revocable,-1.328159048
revocation,-0.776997987
revocations,17.93654569
revoir,1.154218774
revokable,-0.986241159
revoke,-4.558835466
revoked,-4.456926215
revokes,5.809426502
revoking,-5.653390592
revolt,1.09771454
revolted,-1.29537942
revolter,4.709673188
revolters,0.528455161
revolting,-5.746408318
revoltingly,-8.394404471
revolts,0.372679402
revolution,2.104505494
revolutionaries,3.054199691
revolutionary,1.275192242
revolutionist,6.459585819
revolutionists,2.373060138
revolutionize,1.263010291
revolutionized,4.083745293
revolutionizer,0.586526526
revolutionizes,9.359017747
revolutionizing,4.997774428
revolutions,-0.182553313
revolvable,12.8
revolve,0.288666622
revolved,-0.635977609
revolver,2.300726866
revolvers,-0.814963793
revolves,1.325267625
revolving,0.679454973
revs,0.696068925
revue,0.964471025
revues,-0.701515972
revulsion,-0.414165565
revulsions,-7.176186904
revulsive,-3.780890296
revved,0.947481566
revving,0.449397136
rewakening,12.8
reward,0.046479888
rewardable,9.18369743
rewarded,2.661878099
rewarder,-2.796523429
rewarders,2.256584678
rewarding,5.018946403
rewardingly,6.486290799
rewards,2.738696915
rewarm,-3.00275492
rewarmed,-4.898678946
rewarming,-0.053132545
rewarms,-7.015351728
rewash,-9.372996646
rewashed,-14.23625752
rewashes,-6.4
rewashing,-5.343336842
rewax,2.007096428
rewaxing,-8.944904884
reweave,8.507399106
reweaves,11.3308275
reweaving,-1.436189741
rewed,15.36686896
reweds,12.8
reweigh,2.578050659
reweighed,-21.64086079
reweighing,-13.03742122
reweighs,6.4
reweld,-12.5773243
rewelded,-9.203143285
rewelding,-12.8
rewelds,-12.8
rewin,-15.37486571
rewind,-0.359639768
rewinder,-6.387497944
rewinders,-6.803084243
rewinding,-0.182072329
rewinds,-0.715464716
rewire,-0.294277484
rewired,-0.431770417
rewires,-1.380136762
rewiring,-0.482185655
reword,-6.882650408
reworded,-7.054617275
rewording,-6.616160128
rewords,-3.934853588
rework,-1.664068606
reworked,-0.048733673
reworking,0.283551168
reworks,1.306688724
rewound,-3.194998492
rewove,9.596670462
rewoven,10.68489715
rewrap,-1.36777789
rewrapped,-8.630220211
rewrapping,-8.921452079
rewraps,-11.08690044
rewrite,-5.727219233
rewriter,-0.653358815
rewriters,-6.985336367
rewrites,-2.488834559
rewriting,-2.761610553
rewritten,-2.719570644
rewrote,-1.389461489
rex,0.24649306
rexes,-1.210653531
reykjavik,3.148956409
rezone,3.107457643
rezoned,5.455502699
rezones,6.4
rezoning,3.535103821
rf,-0.143966682
rh,-0.09083423
rhapsodic,2.397553677
rhapsodical,9.385176051
rhapsodically,5.50054724
rhapsodies,-0.136845509
rhapsodist,6.239974176
rhapsodists,14.86140859
rhapsodize,0.176662164
rhapsodized,2.125809236
rhapsodizes,-1.187472584
rhapsodizing,-1.196249383
rhapsody,1.619378378
rhea,2.722007923
rheas,0.319173633
rhebok,12.8
rhenium,-5.398624065
rheological,13.47831492
rheology,8.356198858
rheometers,12.8
rheostat,-0.933797904
rheostatic,-4.864784359
rheostats,2.62108089
rhesus,-7.696635317
rhetoric,-1.704231798
rhetorical,-1.157439927
rhetorically,-1.154324783
rhetorician,6.349840237
rhetoricians,3.396539855
rhetorics,-1.981751974
rhetors,4.16471912
rheum,-4.294324459
rheumatic,5.843134735
rheumatism,0.181610025
rheumatoid,2.860085517
rheumatology,9.693690193
rheumy,-0.09592729
rhine,3.90083846
rhinestone,0.019642929
rhinestones,-0.499319647
rhinitis,0.128789395
rhino,-0.010367888
rhinoceros,0.339704186
rhinoceroses,0.677575487
rhinos,-0.612152741
rhizomatous,6.4
rhizome,0.20128251
rhizomes,-3.165636744
rho,1.990700766
rhodes,2.718834237
rhodesia,4.01354544
rhodesian,1.545535569
rhodesians,5.886100085
rhodium,0.444031838
rhododendron,3.264993106
rhododendrons,-0.147497108
rhodopsin,-3.521747323
rhomb,-0.031570236
rhombic,15.13463054
rhomboid,5.280436992
rhomboids,6.15945175
rhombus,6.828209513
rhombuses,10.05315442
rhonchi,-10.58564246
rhubarb,0.008378693
rhubarbs,2.851431761
rhumb,7.686043126
rhumba,8.681546903
rhumbaing,12.8
rhumbas,22.13074907
rhyme,-0.135205428
rhymed,-0.224096307
rhymer,-0.999642612
rhymers,0.214074563
rhymes,0.112063684
rhymester,4.430466149
rhymesters,1.706938726
rhyming,0.237665002
rhyolite,12.51759414
rhythm,4.655581615
rhythmic,8.742405694
rhythmical,8.944621921
rhythmically,4.013578056
rhythmicity,11.90711345
rhythmics,12.53129277
rhythms,6.109062428
rial,4.025410758
rials,-5.934485405
rialto,2.839460969
rib,-0.003163829
ribald,2.985252773
ribaldly,15.56363882
ribaldries,12.8
ribaldry,-0.593604743
riband,12.02788198
ribands,-5.033990693
ribbed,-0.183223988
ribber,12.0622135
ribbing,-3.307162523
ribbon,0.22058268
ribboned,8.838812117
ribboning,-2.104776771
ribbons,-0.204090533
ribbony,-15.9508399
ribby,15.13463054
ribless,12.8
riblet,11.46320778
riblets,17.4863454
riboflavin,2.203678219
ribonucleic,-3.237146363
ribose,3.467883132
ribosomal,2.202176696
ribosome,0.061720651
ribosomes,-4.215235949
ribs,0.205612475
rice,-0.199493055
riced,-5.33478715
ricer,0.944911356
ricercar,9.919311123
ricercars,24.44722812
ricers,-7.217481357
rices,0.172933644
rich,0.486154607
richard,0.579756057
richardson,1.788871815
riche,2.770358181
richened,5.595228612
richening,12.8
richens,24.91953833
richer,1.632150708
riches,2.678935049
richest,2.11474393
richfield,3.562333246
richly,7.660141114
richmond,0.326743619
richness,4.476376819
richter,2.481119335
ricing,-4.540346286
rick,1.508924477
ricked,12.8
ricketier,6.4
ricketiness,17.93654569
rickets,0.180914718
rickettsia,1.408649574
rickettsiae,2.256584678
rickettsial,-11.62836192
rickety,-1.65836211
rickey,5.612587962
rickeys,12.8
ricking,-6.186714024
rickrack,17.93654569
ricks,2.608361206
ricksha,2.638789844
rickshas,-12.67506823
rickshaw,0.789238992
rickshaws,-1.447933898
ricochet,0.384102172
ricocheted,-5.301263644
ricocheting,-0.777083947
ricochets,1.782375681
ricochetting,21.0425709
ricotta,3.070081147
rictus,0.127157942
rictuses,15.13463054
rid,-1.074439743
ridable,-0.10469012
riddance,-5.584893966
riddances,13.9011
ridded,-3.560556397
ridden,-1.541042003
ridder,-0.947580842
ridders,3.944787782
ridding,0.119883568
riddle,1.092538208
riddled,-7.274215257
riddles,0.69528615
riddling,4.121752582
ride,1.877577008
rideable,-3.285022926
rider,0.998546713
riderless,7.816898251
riders,1.109401903
ridership,2.774165284
rides,1.149193691
ridge,-0.000690802
ridged,0.144718123
ridgepole,13.87107895
ridges,-0.269391268
ridging,5.730097725
ridgy,-6.923397516
ridicule,-0.783851415
ridiculed,-0.02596459
ridicules,-3.989219128
ridiculing,-3.412494392
ridiculous,-9.618167698
ridiculously,-7.615308197
ridiculousness,-4.825431469
riding,0.154003271
ridings,2.63312673
ridley,0.071370296
rids,5.446067706
riel,7.760587722
riels,6.022783117
rife,-1.614247073
rifeness,12.8
rifer,7.730651872
rifest,12.8
riff,4.232564208
riffed,0.542671886
riffing,5.530212767
riffle,0.725214056
riffled,-3.159104825
riffler,-3.779193974
rifflers,2.503735195
riffles,4.687647482
riffling,2.302929617
riffraff,-0.155241988
riffs,1.346291467
rifle,-0.102086729
rifled,0.045835721
rifleman,0.387858306
riflemen,3.012366006
riflers,6.4
riflery,-2.343494083
rifles,0.105325934
rifling,2.047670433
rift,2.210542174
rifted,0.831991147
rifting,6.009401581
rifts,2.443952382
rig,-0.197155751
rigadoon,10.67034338
rigamarole,-2.807335036
rigatoni,8.6731428
rigatonis,12.8
rigged,-0.60490756
rigger,1.576550893
riggers,-2.592913969
rigging,0.337592517
riggings,2.354747195
right,-0.01940602
righted,4.249116655
righteous,-1.085683337
righteously,-0.358093452
righteousness,-0.184545253
righter,-1.30188353
righters,-5.065928665
rightest,2.374306076
rightful,2.671373277
rightfully,0.620862918
rightfulness,5.715463227
righting,0.022987046
rightism,-7.363461901
rightist,0.253785287
rightists,0.103900248
rightly,0.33346941
rightness,1.140060408
righto,-6.165314301
rights,-0.050894188
rightward,-4.695518689
righty,0.031241939
rigid,-0.014242863
rigidified,8.990034988
